trip_id,route_id,vehicle_id,latitude,longitude,bearing,stop_id,timestamp_epoch
6365939-20_R_99_2005_09:59-SETP2025-20-Semaine-42,20,RLA338,43.66180419921875,7.193332195281982,62,5220,1757406199
6327211-17_R_99_1706_09:46-SETP2025-17-L-Ma-J-V-35,17,RLA154,43.67631912231445,7.2278289794921875,202,2712,1757406199
5838909-22_R_98_2205_08:16-PROJET2025-22-Semaine-20,22,PDV94,43.74781036376953,7.164821147918701,248,3153,1757401814
6102448-63_R_98_6303_10:00-PROJET2025-63-Semaine-72-1101100,63,TCA73941,43.72242736816406,7.241313457489014,144,317,1757406199
6327210-17_A_50_1701_10:23-SETP2025-17-L-Ma-J-V-35,17,RLA158,43.677791595458984,7.228633403778076,23,746,1757406199
6365925-20_R_99_2003_10:23-SETP2025-20-Semaine-42,20,RLA339,43.684486389160156,7.182328701019287,124,5164,1757406199
6368881-09_R_98_0906_10:40-PROJET2025-09-Semaine-35,09,TCA74758,43.668880462646484,7.209578037261963,241,2967,1757406199
6428339-60_A_50_6001_10:10-PROJET2025-60-Semaine-08,chouette:Line:4a8dc505-72e7-4b72-b186-a5b46e94fb82:LOC,TCA73933,43.70222854614258,7.2295942306518555,317,565,1757406199
6428413-61_A_50_6103_10:30-PROJET2025-61-Semaine-24,61,TCA73931,43.67741775512695,7.228493690490723,342,412,1757406199
6253067-14_R_99_1405_09:58-SETP2025-14-L-Ma-J-V-38,14,RLA486,43.74441909790039,7.314506530761719,90,7269,1757406199
6018951-55_R_98_5502_10:15-PROJET2025-55-Semaine-08,55,TCA73967,43.73030471801758,7.168020248413086,137,3105,1757406199
6369832-49_R_95_4901_08:10-PROJET2025-49-Semaine-08,chouette:Line:07759d26-564a-4043-bd2d-d1e0c98d686c:LOC,TCA109005,43.685829162597656,7.149397850036621,282,4112,1757406199
6366089-20_R_99_2001_10:11-SETP2025-20-Semaine-42,20,RLA330,43.66667175292969,7.192819595336914,158,5121,1757406199
6429295-15_R_99_1501_10:15-SETP2025-15-Semaine-11,15,RLA334,43.690120697021484,7.3331780433654785,347,8148,1757406199
4669795-62_R_98_6203_10:15-RESEAU2023-62-Semaine-17,62,TCA108188,43.742103576660156,7.216347694396973,147,1417,1757406199
6369750-42_R_95_4201_10:16-PROJET2025-42-Semaine-83,42,TCA108190,43.67067337036133,7.190679550170898,86,,1757406199
5203689-68_R_99_6801_08:54-PROJET2024-68-Semaine-15,68,PDV9,43.80405044555664,7.193681716918945,148,21268,1757404329
6261671-73_A_1_7302_09:20-PROJET2025-73-Semaine-16,73,PDV83,43.7716178894043,7.194622993469238,207,21207,1757406199
6366082-20_A_50_2006_09:59-SETP2025-20-Semaine-42,20,RLA332,43.677154541015625,7.188571453094482,2,5115,1757406199
6102449-63_R_98_6304_10:20-PROJET2025-63-Semaine-72-1101100,63,TCA73940,43.733211517333984,7.254279613494873,178,1206,1757406199
5673233-NVN1_R_98_NVN102_10:15-PROJET2024-NVence1-Semaine-15,NVN1,TCA108187,43.72260284423828,7.106889724731445,160,3186,1757406199
4603451-83_A_47_8301_13:50-RESEAU2023-83-Semaine-03,83,SUM1748,43.72864532470703,7.382203102111816,107,8167,1757389837
6416288-51_R_98_5101_09:48-PROJET2025-51-Semaine-10,51,TCA105028,43.69187545776367,7.2051472663879395,321,37,1757406199
6409600-57_R_99_5712_09:55-SETP2025-57-Semaine-06,57,RLA621,43.70477294921875,7.263469219207764,60,48,1757406199
6327193-17_R_99_1702_09:58-SETP2025-17-L-Ma-J-V-35,17,RLA162,43.681556701660156,7.230959892272949,110,183,1757406199
6409572-57_A_50_5706_09:45-SETP2025-57-Semaine-06,57,RLA622,43.7078742980957,7.256048202514648,359,1061,1757406199
6253039-14_R_99_1408_09:31-SETP2025-14-L-Ma-J-V-38,14,RLA484,43.749324798583984,7.317437648773193,344,2688,1757401854
6414208-07_A_49_0703_09:48-SETP2025-07-L-Ma-J-V-41,07,RLA451,43.69859313964844,7.28563928604126,274,701,1757406199
5838855-22_R_95_2202_09:00-PROJET2025-22-Semaine-20,22,PDV110805,43.76570510864258,7.202097415924072,127,2994,1757406199
6414235-07_R_97_0705_10:32-SETP2025-07-L-Ma-J-V-41,07,RLA438,43.69887161254883,7.284976959228516,5,701,1757406199
6409573-57_A_50_5711_10:00-SETP2025-57-Semaine-06,57,RLA615,43.705535888671875,7.270432949066162,323,2910,1757406199
5097934-69_R_90_6901_09:15-PROJET2023-69-Semaine-15,69,PDV48,43.76655578613281,7.201985836029053,78,21735,1757405651
5340958-72_A_50_7201_10:20-PROJET2024-72-Semaine-74,72,TCA117300,43.71198272705078,7.251893997192383,236,1627,1757406199
6424129-16_R_96_1601_10:42-SETP2025-16-Semaine-35,16,RLA157,43.72395706176758,7.259568214416504,158,1431,1757406199
6365926-20_A_50_2002_10:11-SETP2025-20-Semaine-42,20,RLA335,43.662715911865234,7.194652557373047,69,21543,1757406199
6413140-38_A_50_3803_10:09-SETP2025-38-Semaine-41,38,RLA14,43.69855880737305,7.264286041259766,68,857,1757406199
6415996-21_A_50_2105_10:02-SETP2025-21-Semaine-40,21,RLA320,43.66801071166992,7.184054851531982,343,5098,1757406199
6253087-14_A_50_1402_10:29-SETP2025-14-L-Ma-J-V-38,14,RLA481,43.748226165771484,7.318771839141846,203,7233,1757406199
6424180-16_A_50_1602_10:19-SETP2025-16-Semaine-35,16,RLA160,43.72463607788086,7.275350570678711,331,376,1757406199
6428417-61_R_99_6105_10:00-PROJET2025-61-Semaine-24,61,TCA108189,43.68450927734375,7.215507984161377,131,1053,1757406199
6429227-15_R_99_1505_10:00-SETP2025-15-Semaine-11,15,RLA318,43.70504379272461,7.326817512512207,190,8127,1757406199
6368843-09_A_50_0908_10:30-PROJET2025-09-Semaine-35,09,TCA109468,43.722713470458984,7.107245445251465,25,3146,1757406199
6416339-51_A_49_5104_10:04-PROJET2025-51-Semaine-10,51,TCA73914,43.69114303588867,7.20597505569458,133,534,1757406199
5909223-NVN3_A_90_NVN301_09:55-PROJET2025-NVence3-Semaine-12,NVN3,TCA106701,43.722312927246094,7.118821144104004,313,3027,1757406199
6416425-33_A_50_3305_10:13-SETP2025-33-L-Ma-J-V-36,33,RLA174,43.70713806152344,7.279123783111572,94,381,1757406199
6252997-14_R_99_1406_10:16-SETP2025-14-L-Ma-J-V-38,14,RLA485,43.721641540527344,7.29185152053833,3,775,1757406199
6253096-14_R_99_1403_10:07-SETP2025-14-L-Ma-J-V-38,14,RLA488,43.71450424194336,7.284768581390381,242,556,1757406199
6419974-35_A_50_3503_09:47-SETP2025-35-Semaine-35,35,RLA131,43.743125915527344,7.262475490570068,227,614,1757406199
6410618-64_R_99_6401_10:00-SETP2025-64-Semaine-37,64,RLA102,43.70561599731445,7.266078948974609,63,2909,1757406199
6424179-16_R_97_1604_10:20-SETP2025-16-Semaine-35,16,RLA125,43.72723388671875,7.2453107833862305,144,574,1757406199
6414211-07_A_49_0707_10:13-SETP2025-07-L-Ma-J-V-41,07,RLA448,43.73486328125,7.296597003936768,161,868,1757406199
6102447-63_R_98_6301_09:40-PROJET2025-63-Semaine-72-1101100,63,TCA73942,43.709495544433594,7.255821228027344,88,2981,1757406199
6429228-15_A_50_1503_10:16-SETP2025-15-Semaine-11,15,RLA326,43.70061111450195,7.27688455581665,293,2581,1757406199
6409603-57_R_99_5714_10:40-SETP2025-57-Semaine-06,57,RLA614,43.729888916015625,7.248391151428223,19,2826,1757406199
