trip_id,route_id,vehicle_id,latitude,longitude,bearing,stop_id,timestamp_epoch
6327137-17_A_50_1704_15:22-SETP2025-17-L-Ma-J-V-35,17,RLA163,43.6771125793457,7.22828483581543,23,2712,1757423630
6355837-18_A_50_1804_15:07-SETP2025-18-Semaine-39,18,RLA617,43.705318450927734,7.29014253616333,115,1152,1757423630
6472665-50_R_99_5001_14:59-PROJET2025-50-Semaine-08,50,TCA115156,43.69010543823242,7.2133870124816895,80,951,1757423630
6416316-51_R_98_5103_15:08-PROJET2025-51-Semaine-10,51,TCA115159,43.677711486816406,7.222121715545654,286,34,1757423630
6414306-07_R_97_0709_15:23-SETP2025-07-L-Ma-J-V-41,07,RLA447,43.6990966796875,7.284993648529053,2,701,1757423630
6414314-07_A_49_0710_15:02-SETP2025-07-L-Ma-J-V-41,07,RLA432,43.73229217529297,7.286188125610352,259,1198,1757423630
6369701-30_A_50_3001_15:08-SETP2025-30-Semaine-32,30,RLA135,43.70071029663086,7.286952972412109,123,2698,1757423630
6446553-05_A_99_0505_15:00-SETP2025-05-L-Ma-J-V-38,05,RLA377,43.70619583129883,7.270134449005127,333,1159,1757423630
6429329-15_A_50_1502_14:42-SETP2025-15-Semaine-11,15,RLA336,43.70802307128906,7.315402030944824,122,8123,1757423630
6411419-70_R_99_7002_15:00-SETP2025-70-Semaine-35,70,RLA323,43.70045471191406,7.251460075378418,244,220,1757423630
6446549-05_A_98_0507_14:51-SETP2025-05-L-Ma-J-V-38,05,RLA369,43.739959716796875,7.277465343475342,336,825,1757423630
6412129-37_A_50_3701_14:54-SETP2025-37-Semaine-37,37,RLA20,43.714839935302734,7.26248025894165,355,1642,1757423630
4669773-62_R_99_6202_13:15-RESEAU2023-62-Semaine-17,62,TCA73923,43.69367980957031,7.242734909057617,90,2828,1757418359
6428439-61_A_50_6104_14:50-PROJET2025-61-Semaine-24,61,TCA73970,43.714237213134766,7.219213962554932,173,432,1757423630
6446551-05_A_98_0509_15:09-SETP2025-05-L-Ma-J-V-38,05,RLA368,43.69916534423828,7.272938251495361,64,14,1757423630
6429328-15_A_50_1507_14:30-SETP2025-15-Semaine-11,15,RLA329,43.703128814697266,7.329864978790283,57,8003,1757423630
6414315-07_A_49_0702_15:11-SETP2025-07-L-Ma-J-V-41,07,RLA452,43.73710250854492,7.300121307373047,259,908,1757423630
6252491-11_A_49_1106_14:34-SETP2025-11-Semaine-37,11,RLA365,43.70237731933594,7.251465797424316,3,1316,1757423630
6416440-33_A_50_3303_15:18-SETP2025-33-L-Ma-J-V-36,33,RLA173,43.722686767578125,7.272408962249756,204,243,1757423630
6368788-09_R_99_0901_15:25-PROJET2025-09-Semaine-35,09,TCA108671,43.66932678222656,7.210107803344727,231,2968,1757423630
6402537-32_A_48_3202_15:19-SETP2025-32-Semaine-34,32,RLA340,43.676570892333984,7.227996826171875,20,2831,1757423630
